Absolute path,Relative path,Class name
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0050.jpg,dataset2\tulip_0050.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0051.jpg,dataset2\tulip_0051.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0052.jpg,dataset2\tulip_0052.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0053.jpg,dataset2\tulip_0053.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0054.jpg,dataset2\tulip_0054.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0055.jpg,dataset2\tulip_0055.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0056.jpg,dataset2\tulip_0056.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0057.jpg,dataset2\tulip_0057.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0058.jpg,dataset2\tulip_0058.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0059.jpg,dataset2\tulip_0059.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0060.jpg,dataset2\tulip_0060.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0061.jpg,dataset2\tulip_0061.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0062.jpg,dataset2\tulip_0062.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0063.jpg,dataset2\tulip_0063.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0064.jpg,dataset2\tulip_0064.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0065.jpg,dataset2\tulip_0065.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0066.jpg,dataset2\tulip_0066.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0067.jpg,dataset2\tulip_0067.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0068.jpg,dataset2\tulip_0068.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0069.jpg,dataset2\tulip_0069.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0070.jpg,dataset2\tulip_0070.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0071.jpg,dataset2\tulip_0071.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0072.jpg,dataset2\tulip_0072.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0073.jpg,dataset2\tulip_0073.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0074.jpg,dataset2\tulip_0074.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0075.jpg,dataset2\tulip_0075.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0076.jpg,dataset2\tulip_0076.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0077.jpg,dataset2\tulip_0077.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0078.jpg,dataset2\tulip_0078.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0079.jpg,dataset2\tulip_0079.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0080.jpg,dataset2\tulip_0080.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0081.jpg,dataset2\tulip_0081.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0082.jpg,dataset2\tulip_0082.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0083.jpg,dataset2\tulip_0083.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0084.jpg,dataset2\tulip_0084.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0085.jpg,dataset2\tulip_0085.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0086.jpg,dataset2\tulip_0086.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0087.jpg,dataset2\tulip_0087.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0088.jpg,dataset2\tulip_0088.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0089.jpg,dataset2\tulip_0089.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0090.jpg,dataset2\tulip_0090.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0091.jpg,dataset2\tulip_0091.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0092.jpg,dataset2\tulip_0092.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0093.jpg,dataset2\tulip_0093.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0094.jpg,dataset2\tulip_0094.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0095.jpg,dataset2\tulip_0095.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0096.jpg,dataset2\tulip_0096.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0097.jpg,dataset2\tulip_0097.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0098.jpg,dataset2\tulip_0098.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0099.jpg,dataset2\tulip_0099.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0100.jpg,dataset2\tulip_0100.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0101.jpg,dataset2\tulip_0101.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0102.jpg,dataset2\tulip_0102.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0103.jpg,dataset2\tulip_0103.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0104.jpg,dataset2\tulip_0104.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0105.jpg,dataset2\tulip_0105.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0106.jpg,dataset2\tulip_0106.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0107.jpg,dataset2\tulip_0107.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0108.jpg,dataset2\tulip_0108.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0109.jpg,dataset2\tulip_0109.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0110.jpg,dataset2\tulip_0110.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0111.jpg,dataset2\tulip_0111.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0112.jpg,dataset2\tulip_0112.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0113.jpg,dataset2\tulip_0113.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0114.jpg,dataset2\tulip_0114.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0115.jpg,dataset2\tulip_0115.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0116.jpg,dataset2\tulip_0116.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0117.jpg,dataset2\tulip_0117.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0118.jpg,dataset2\tulip_0118.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0119.jpg,dataset2\tulip_0119.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0120.jpg,dataset2\tulip_0120.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0121.jpg,dataset2\tulip_0121.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0122.jpg,dataset2\tulip_0122.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0123.jpg,dataset2\tulip_0123.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0124.jpg,dataset2\tulip_0124.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0125.jpg,dataset2\tulip_0125.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0126.jpg,dataset2\tulip_0126.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0127.jpg,dataset2\tulip_0127.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0128.jpg,dataset2\tulip_0128.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0129.jpg,dataset2\tulip_0129.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0130.jpg,dataset2\tulip_0130.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0131.jpg,dataset2\tulip_0131.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0132.jpg,dataset2\tulip_0132.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0133.jpg,dataset2\tulip_0133.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0134.jpg,dataset2\tulip_0134.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0135.jpg,dataset2\tulip_0135.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0136.jpg,dataset2\tulip_0136.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0137.jpg,dataset2\tulip_0137.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0138.jpg,dataset2\tulip_0138.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0139.jpg,dataset2\tulip_0139.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0140.jpg,dataset2\tulip_0140.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0141.jpg,dataset2\tulip_0141.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0142.jpg,dataset2\tulip_0142.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0143.jpg,dataset2\tulip_0143.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0144.jpg,dataset2\tulip_0144.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0145.jpg,dataset2\tulip_0145.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0146.jpg,dataset2\tulip_0146.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0147.jpg,dataset2\tulip_0147.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0148.jpg,dataset2\tulip_0148.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0149.jpg,dataset2\tulip_0149.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0150.jpg,dataset2\tulip_0150.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0151.jpg,dataset2\tulip_0151.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0152.jpg,dataset2\tulip_0152.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0153.jpg,dataset2\tulip_0153.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0154.jpg,dataset2\tulip_0154.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0155.jpg,dataset2\tulip_0155.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0156.jpg,dataset2\tulip_0156.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0157.jpg,dataset2\tulip_0157.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0158.jpg,dataset2\tulip_0158.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0159.jpg,dataset2\tulip_0159.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0160.jpg,dataset2\tulip_0160.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0161.jpg,dataset2\tulip_0161.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0162.jpg,dataset2\tulip_0162.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0163.jpg,dataset2\tulip_0163.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0164.jpg,dataset2\tulip_0164.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0165.jpg,dataset2\tulip_0165.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0166.jpg,dataset2\tulip_0166.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0167.jpg,dataset2\tulip_0167.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0168.jpg,dataset2\tulip_0168.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0169.jpg,dataset2\tulip_0169.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0170.jpg,dataset2\tulip_0170.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0171.jpg,dataset2\tulip_0171.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0172.jpg,dataset2\tulip_0172.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0173.jpg,dataset2\tulip_0173.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0174.jpg,dataset2\tulip_0174.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0175.jpg,dataset2\tulip_0175.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0176.jpg,dataset2\tulip_0176.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0177.jpg,dataset2\tulip_0177.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0178.jpg,dataset2\tulip_0178.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0179.jpg,dataset2\tulip_0179.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0180.jpg,dataset2\tulip_0180.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0181.jpg,dataset2\tulip_0181.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0182.jpg,dataset2\tulip_0182.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0183.jpg,dataset2\tulip_0183.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0184.jpg,dataset2\tulip_0184.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0185.jpg,dataset2\tulip_0185.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0186.jpg,dataset2\tulip_0186.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0187.jpg,dataset2\tulip_0187.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0188.jpg,dataset2\tulip_0188.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0189.jpg,dataset2\tulip_0189.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0190.jpg,dataset2\tulip_0190.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0191.jpg,dataset2\tulip_0191.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0192.jpg,dataset2\tulip_0192.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0193.jpg,dataset2\tulip_0193.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0194.jpg,dataset2\tulip_0194.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0195.jpg,dataset2\tulip_0195.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0196.jpg,dataset2\tulip_0196.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0197.jpg,dataset2\tulip_0197.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0198.jpg,dataset2\tulip_0198.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0199.jpg,dataset2\tulip_0199.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0200.jpg,dataset2\tulip_0200.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0201.jpg,dataset2\tulip_0201.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0202.jpg,dataset2\tulip_0202.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0203.jpg,dataset2\tulip_0203.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0204.jpg,dataset2\tulip_0204.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0205.jpg,dataset2\tulip_0205.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0206.jpg,dataset2\tulip_0206.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0207.jpg,dataset2\tulip_0207.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0208.jpg,dataset2\tulip_0208.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0209.jpg,dataset2\tulip_0209.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0210.jpg,dataset2\tulip_0210.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0211.jpg,dataset2\tulip_0211.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0212.jpg,dataset2\tulip_0212.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0213.jpg,dataset2\tulip_0213.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0214.jpg,dataset2\tulip_0214.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0215.jpg,dataset2\tulip_0215.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0216.jpg,dataset2\tulip_0216.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0217.jpg,dataset2\tulip_0217.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0218.jpg,dataset2\tulip_0218.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0219.jpg,dataset2\tulip_0219.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0220.jpg,dataset2\tulip_0220.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0221.jpg,dataset2\tulip_0221.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0222.jpg,dataset2\tulip_0222.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0223.jpg,dataset2\tulip_0223.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0224.jpg,dataset2\tulip_0224.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0225.jpg,dataset2\tulip_0225.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0226.jpg,dataset2\tulip_0226.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0227.jpg,dataset2\tulip_0227.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0228.jpg,dataset2\tulip_0228.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0229.jpg,dataset2\tulip_0229.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0230.jpg,dataset2\tulip_0230.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0231.jpg,dataset2\tulip_0231.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0232.jpg,dataset2\tulip_0232.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0233.jpg,dataset2\tulip_0233.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0234.jpg,dataset2\tulip_0234.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0235.jpg,dataset2\tulip_0235.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0236.jpg,dataset2\tulip_0236.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0237.jpg,dataset2\tulip_0237.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0238.jpg,dataset2\tulip_0238.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0239.jpg,dataset2\tulip_0239.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0240.jpg,dataset2\tulip_0240.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0241.jpg,dataset2\tulip_0241.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0242.jpg,dataset2\tulip_0242.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0243.jpg,dataset2\tulip_0243.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0244.jpg,dataset2\tulip_0244.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0245.jpg,dataset2\tulip_0245.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0246.jpg,dataset2\tulip_0246.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0247.jpg,dataset2\tulip_0247.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0248.jpg,dataset2\tulip_0248.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0249.jpg,dataset2\tulip_0249.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0250.jpg,dataset2\tulip_0250.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0251.jpg,dataset2\tulip_0251.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0252.jpg,dataset2\tulip_0252.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0253.jpg,dataset2\tulip_0253.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0254.jpg,dataset2\tulip_0254.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0255.jpg,dataset2\tulip_0255.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0256.jpg,dataset2\tulip_0256.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0257.jpg,dataset2\tulip_0257.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0258.jpg,dataset2\tulip_0258.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0259.jpg,dataset2\tulip_0259.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0260.jpg,dataset2\tulip_0260.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0261.jpg,dataset2\tulip_0261.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0262.jpg,dataset2\tulip_0262.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0263.jpg,dataset2\tulip_0263.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0264.jpg,dataset2\tulip_0264.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0265.jpg,dataset2\tulip_0265.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0266.jpg,dataset2\tulip_0266.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0267.jpg,dataset2\tulip_0267.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0268.jpg,dataset2\tulip_0268.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0269.jpg,dataset2\tulip_0269.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0270.jpg,dataset2\tulip_0270.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0271.jpg,dataset2\tulip_0271.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0272.jpg,dataset2\tulip_0272.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0273.jpg,dataset2\tulip_0273.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0274.jpg,dataset2\tulip_0274.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0275.jpg,dataset2\tulip_0275.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0276.jpg,dataset2\tulip_0276.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0277.jpg,dataset2\tulip_0277.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0278.jpg,dataset2\tulip_0278.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0279.jpg,dataset2\tulip_0279.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0280.jpg,dataset2\tulip_0280.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0281.jpg,dataset2\tulip_0281.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0282.jpg,dataset2\tulip_0282.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0283.jpg,dataset2\tulip_0283.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0284.jpg,dataset2\tulip_0284.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0285.jpg,dataset2\tulip_0285.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0286.jpg,dataset2\tulip_0286.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0287.jpg,dataset2\tulip_0287.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0288.jpg,dataset2\tulip_0288.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0289.jpg,dataset2\tulip_0289.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0290.jpg,dataset2\tulip_0290.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0291.jpg,dataset2\tulip_0291.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0292.jpg,dataset2\tulip_0292.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0293.jpg,dataset2\tulip_0293.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0294.jpg,dataset2\tulip_0294.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0295.jpg,dataset2\tulip_0295.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0296.jpg,dataset2\tulip_0296.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0297.jpg,dataset2\tulip_0297.jpg,tulip
C:\Users\nikku\Desktop\3labpy\dataset2\tulip_0298.jpg,dataset2\tulip_0298.jpg,tulip
